1701367921,5,1,3,1,10.0.255.254
1701367981,5,1,3,1,10.0.255.254
1701368042,5,2,2,1,10.0.255.254
1701368101,5,2,2,1,10.1.255.254
1701368161,5,1,3,1,
1701368221,5,1,3,1,10.1.255.254
1701368281,5,1,3,1,10.1.255.254
1701368341,5,1,3,1,10.1.255.254
1701368401,5,2,2,1,10.0.255.254
1701368461,5,2,2,1,10.0.255.254
1701368521,5,2,2,1,10.2.255.254
1701368581,5,2,2,1,10.2.255.254
1701368641,5,2,2,1,10.2.255.254
1701368701,5,2,2,1,10.0.255.254
1701368761,5,2,2,1,10.0.255.254
1701368821,5,2,2,1,
1701368881,5,3,1,1,10.0.255.254
1701368941,5,3,1,1,10.0.255.254
1701369001,5,3,1,1,10.1.255.254
1701369061,5,3,1,1,10.2.255.254
1701369121,5,2,2,1,10.0.255.254
1701369182,5,2,2,1,10.1.255.254
1701369241,5,2,2,1,10.1.255.254
1701369301,5,2,2,1,10.1.255.254
1701369361,5,2,2,1,10.1.255.254
1701369421,5,2,2,1,10.1.255.254
1701369481,5,2,2,1,10.1.255.254
1701369541,5,3,1,1,
1701369601,5,2,2,1,10.0.255.254
1701369661,5,2,2,1,10.1.255.254
1701369721,5,2,2,1,10.2.255.254
1701369781,5,2,2,1,10.1.255.254
1701369841,5,2,2,1,10.1.255.254
1701369901,5,3,1,1,10.1.255.254
1701369961,5,2,2,1,10.0.255.254
1701370021,5,3,1,1,10.0.255.254
1701370081,5,4,0,1,10.0.255.254
1701370141,5,4,0,1,10.0.255.254
1701370201,5,4,0,1,
1701370261,5,4,0,1,10.2.255.254
1701370321,5,3,1,1,10.0.255.254
1701370381,5,3,1,1,10.2.255.254
1701370441,5,2,2,1,10.0.255.254
1701370501,5,2,2,1,10.0.255.254
1701370561,5,2,2,1,10.0.255.254
1701370621,5,3,1,1,10.0.255.254
1701370681,5,2,2,1,10.0.255.254
1701370741,5,2,2,1,10.0.255.254
1701370801,5,1,3,1,10.0.255.254
1701370861,5,2,2,1,10.0.255.254
1701370921,5,2,2,1,
1701370981,5,1,3,1,10.2.255.254
1701371041,5,1,3,1,10.2.255.254
1701371101,5,1,3,1,10.2.255.254
1701371161,5,1,3,1,10.1.255.254
1701371222,5,2,2,1,10.2.255.254
1701371281,5,2,2,1,10.2.255.254
1701371341,5,2,2,1,10.0.255.254
1701371401,5,3,1,1,10.0.255.254
1701371461,5,3,1,1,10.2.255.254
1701371521,5,3,1,1,10.1.255.254
1701371581,5,3,1,1,
1701371641,5,3,1,1,10.0.255.254
1701371701,5,3,1,1,10.0.255.254
1701371761,5,3,1,1,10.1.255.254
1701371821,5,2,2,1,10.1.255.254
1701371881,5,2,2,1,10.0.255.254
1701371941,5,2,2,1,10.1.255.254
1701372001,5,2,2,1,10.1.255.254
1701372061,5,2,2,1,10.0.255.254
1701372121,5,3,1,1,10.1.255.254
1701372181,5,3,1,1,10.1.255.254
1701372241,5,4,0,1,10.1.255.254
1701372301,5,4,0,1,
1701372361,5,4,0,1,
1701372421,5,3,1,1,
1701372481,5,2,2,1,
1701372541,5,2,2,1,10.2.255.254
1701372601,5,3,1,1,10.2.255.254
1701372661,5,3,1,1,10.1.255.254
1701372721,5,3,1,1,10.0.255.254
1701372781,5,3,1,1,10.2.255.254
1701372841,5,3,1,1,10.1.255.254
1701372901,5,3,1,1,10.2.255.254
1701372961,5,4,0,1,
1701373021,5,4,0,1,
1701373081,5,4,0,1,10.0.255.254
1701373141,5,3,1,1,10.0.255.254
1701373201,5,3,1,1,10.0.255.254
1701373261,5,3,1,1,10.0.255.254
1701373321,5,3,1,1,10.1.255.254
1701373381,5,4,0,1,10.2.255.254
1701373441,5,3,1,1,10.2.255.254
1701373501,5,2,2,1,10.2.255.254
1701373561,5,3,1,1,10.0.255.254
1701373621,5,2,2,1,10.0.255.254
1701373681,5,2,2,1,
1701373741,5,2,2,1,10.1.255.254
1701373801,5,2,2,1,10.0.255.254
1701373861,5,2,2,1,10.2.255.254
1701373921,5,3,1,1,10.0.255.254
1701373981,5,3,1,1,10.0.255.254
1701374041,5,3,1,1,10.0.255.254
1701374101,5,4,0,1,10.0.255.254
1701374161,5,3,1,1,10.0.255.254
1701374221,5,3,1,1,10.0.255.254
1701374281,5,3,1,1,10.0.255.254
1701374341,5,3,1,1,
1701374401,5,3,1,1,10.0.255.254
1701374461,5,3,1,1,10.1.255.254
1701374522,5,3,1,1,10.1.255.254
1701374581,5,4,0,1,10.1.255.254
1701374641,5,3,1,1,10.2.255.254
1701374701,5,3,1,1,10.2.255.254
1701374761,5,3,1,1,10.2.255.254
1701374821,5,4,0,1,10.1.255.254
1701374881,5,4,0,1,10.1.255.254
1701374941,5,4,0,1,10.1.255.254
1701375001,5,3,1,1,10.2.255.254
1701375061,5,4,0,1,
1701375121,5,4,0,1,
1701375181,5,4,0,1,
1701375241,5,3,1,1,10.2.255.254
1701375301,5,4,0,1,10.0.255.254
1701375361,5,4,0,1,10.2.255.254
1701375421,5,3,1,1,10.0.255.254
1701375481,5,2,2,1,10.2.255.254
1701375541,5,2,2,1,10.0.255.254
1701375601,5,2,2,1,10.0.255.254
1701375661,5,2,2,1,10.2.255.254
1701375721,5,2,2,1,
1701375781,5,3,1,1,10.0.255.254
1701375841,5,3,1,1,10.2.255.254
1701375901,5,2,2,1,10.2.255.254
1701375962,5,1,3,1,10.1.255.254
1701376021,5,1,3,1,10.2.255.254
1701376081,5,2,2,1,10.2.255.254
1701376141,5,2,2,1,10.1.255.254
1701376201,5,2,2,1,10.0.255.254
1701376261,5,2,2,1,10.0.255.254
1701376321,5,2,2,1,10.0.255.254
1701376381,5,2,2,1,10.0.255.254
1701376441,5,2,2,1,
1701376501,5,3,1,1,
1701376561,5,3,1,1,10.2.255.254
1701376621,5,3,1,1,10.2.255.254
1701376681,5,3,1,1,10.0.255.254
1701376741,5,4,0,1,10.0.255.254
1701376802,5,4,0,1,10.0.255.254
1701376861,5,4,0,1,10.2.255.254
1701376921,5,3,1,1,10.2.255.254
1701376981,5,3,1,1,10.2.255.254
1701377041,5,3,1,1,10.2.255.254
1701377101,5,4,0,1,
1701377161,5,4,0,1,10.2.255.254
1701377221,5,3,1,1,10.0.255.254
1701377281,5,3,1,1,10.1.255.254
1701377341,5,3,1,1,10.1.255.254
1701377401,5,3,1,1,10.1.255.254
1701377461,5,3,1,1,10.1.255.254
1701377521,5,3,1,1,10.1.255.254
1701377581,5,2,2,1,10.0.255.254
1701377641,5,3,1,1,10.2.255.254
1701377701,5,3,1,1,10.2.255.254
1701377761,5,4,0,1,10.2.255.254
1701377821,5,4,0,1,
1701377881,5,4,0,1,
1701377941,5,3,1,1,10.0.255.254
1701378001,5,2,2,1,10.0.255.254
1701378061,5,2,2,1,10.0.255.254
1701378121,5,2,2,1,10.0.255.254
1701378181,5,2,2,1,10.0.255.254
1701378241,5,2,2,1,10.0.255.254
1701378301,5,2,2,1,10.0.255.254
1701378361,5,2,2,1,10.0.255.254
1701378421,5,2,2,1,10.1.255.254
1701378481,5,2,2,1,
1701378541,5,3,1,1,10.0.255.254
1701378601,5,3,1,1,10.0.255.254
1701378661,5,3,1,1,10.0.255.254
1701378721,5,3,1,1,10.0.255.254
1701378781,5,3,1,1,10.0.255.254
1701378841,5,3,1,1,10.0.255.254
1701378901,5,3,1,1,10.0.255.254
1701378961,5,3,1,1,10.2.255.254
1701379021,5,3,1,1,10.0.255.254
1701379081,5,2,2,1,10.0.255.254
1701379141,5,2,2,1,10.0.255.254
1701379201,5,1,3,1,
1701379261,5,1,3,1,10.0.255.254
1701379321,5,1,3,1,10.2.255.254
1701379381,5,1,3,1,10.0.255.254
1701379441,5,1,3,1,10.0.255.254
1701379501,5,1,3,1,10.0.255.254
1701379561,5,1,3,1,10.0.255.254
1701379621,5,2,2,1,10.0.255.254
1701379681,5,2,2,1,10.0.255.254
1701379741,5,2,2,1,10.0.255.254
1701379801,5,2,2,1,10.2.255.254
1701379861,5,2,2,1,
1701379921,5,1,3,1,10.0.255.254
1701379981,5,2,2,1,10.0.255.254
1701380041,5,2,2,1,10.1.255.254
1701380101,5,2,2,1,10.0.255.254
1701380161,5,2,2,1,10.0.255.254
1701380222,5,2,2,1,10.1.255.254
1701380281,5,2,2,1,10.2.255.254
1701380341,5,2,2,1,10.2.255.254
1701380401,5,2,2,1,10.2.255.254
1701380461,5,2,2,1,10.1.255.254
1701380521,5,1,3,1,10.0.255.254
1701380581,5,1,3,1,
1701380641,5,1,3,1,10.0.255.254
1701380701,5,1,3,1,10.2.255.254
1701380761,5,1,3,1,10.0.255.254
1701380821,5,1,3,1,10.0.255.254
1701380881,5,1,3,1,10.0.255.254
1701380941,5,1,3,1,10.1.255.254
1701381001,5,2,2,1,10.0.255.254
1701381061,5,2,2,1,10.1.255.254
1701381121,5,3,1,1,10.1.255.254
1701381181,5,2,2,1,10.0.255.254
1701381241,5,2,2,1,
1701381301,5,2,2,1,10.2.255.254
1701381361,5,3,1,1,10.0.255.254
1701381421,5,3,1,1,10.1.255.254
1701381481,5,2,2,1,10.0.255.254
1701381541,5,3,1,1,10.2.255.254
1701381601,5,2,2,1,10.2.255.254
1701381661,5,2,2,1,10.2.255.254
1701381721,5,2,2,1,10.1.255.254
1701381781,5,2,2,1,10.0.255.254
1701381841,5,2,2,1,10.0.255.254
1701381901,5,2,2,1,10.2.255.254
1701381961,5,2,2,1,
1701382021,5,3,1,1,10.2.255.254
1701382081,5,3,1,1,10.0.255.254
1701382141,5,3,1,1,10.0.255.254
1701382201,5,3,1,1,10.0.255.254
1701382261,5,3,1,1,10.2.255.254
1701382321,5,3,1,1,10.0.255.254
1701382381,5,3,1,1,10.0.255.254
1701382441,5,3,1,1,10.1.255.254
1701382501,5,3,1,1,10.1.255.254
1701382562,5,2,2,1,10.0.255.254
1701382621,5,2,2,1,
1701382681,5,2,2,1,10.1.255.254
1701382741,5,2,2,1,10.1.255.254
1701382801,5,2,2,1,10.1.255.254
1701382861,5,3,1,1,10.0.255.254
1701382921,5,3,1,1,10.0.255.254
1701382981,5,3,1,1,10.0.255.254
1701383041,5,4,0,1,10.2.255.254
1701383101,5,3,1,1,10.2.255.254
1701383161,5,3,1,1,10.2.255.254
1701383221,5,3,1,1,10.0.255.254
1701383281,5,3,1,1,10.0.255.254
1701383341,5,3,1,1,
1701383401,5,3,1,1,
1701383461,5,3,1,1,10.0.255.254
1701383521,5,3,1,1,10.0.255.254
1701383581,5,3,1,1,10.0.255.254
1701383641,5,3,1,1,10.0.255.254
1701383701,5,3,1,1,10.0.255.254
1701383761,5,3,1,1,10.0.255.254
1701383821,5,3,1,1,10.2.255.254
1701383881,5,2,2,1,10.2.255.254
1701383941,5,2,2,1,10.2.255.254
1701384001,5,2,2,1,
1701384061,5,2,2,1,
1701384121,5,2,2,1,
1701384181,5,2,2,1,10.0.255.254
1701384241,5,2,2,1,10.0.255.254
1701384301,5,2,2,1,10.0.255.254
1701384361,5,2,2,1,10.1.255.254
1701384421,5,2,2,1,10.0.255.254
1701384481,5,2,2,1,10.0.255.254
1701384541,5,2,2,1,10.0.255.254
1701384601,5,2,2,1,10.0.255.254
1701384661,5,2,2,1,10.1.255.254
1701384721,5,2,2,1,
1701384781,5,2,2,1,10.0.255.254
1701384841,5,3,1,1,10.0.255.254
1701384901,5,3,1,1,10.0.255.254
1701384961,5,3,1,1,10.1.255.254
1701385021,5,2,2,1,10.0.255.254
1701385081,5,2,2,1,10.0.255.254
1701385142,5,2,2,1,10.1.255.254
1701385201,5,2,2,1,10.0.255.254
1701385261,5,2,2,1,10.2.255.254
1701385321,5,2,2,1,10.0.255.254
1701385381,5,3,1,1,
1701385441,5,3,1,1,10.0.255.254
1701385501,5,4,0,1,10.0.255.254
1701385561,5,4,0,1,10.0.255.254
1701385621,5,4,0,1,10.2.255.254
1701385681,5,3,1,1,10.0.255.254
1701385741,5,4,0,1,10.0.255.254
1701385801,5,4,0,1,10.0.255.254
1701385861,5,4,0,1,10.0.255.254
1701385921,5,4,0,1,10.2.255.254
1701385981,5,3,1,1,10.2.255.254
1701386041,5,2,2,1,10.2.255.254
1701386101,5,2,2,1,
1701386161,5,3,1,1,
1701386221,5,3,1,1,
1701386281,5,3,1,1,10.2.255.254
1701386341,5,3,1,1,10.2.255.254
1701386401,5,2,2,1,10.0.255.254
1701386461,5,2,2,1,10.2.255.254
1701386521,5,3,1,1,10.0.255.254
1701386581,5,3,1,1,10.0.255.254
1701386641,5,3,1,1,10.1.255.254
1701386701,5,3,1,1,10.1.255.254
1701386761,5,3,1,1,
1701386821,5,3,1,1,
1701386881,5,2,2,1,10.1.255.254
1701386941,5,2,2,1,10.1.255.254
1701387001,5,2,2,1,10.1.255.254
1701387061,5,2,2,1,10.0.255.254
1701387121,5,2,2,1,10.2.255.254
1701387181,5,3,1,1,10.2.255.254
1701387241,5,3,1,1,10.2.255.254
1701387301,5,2,2,1,10.1.255.254
1701387361,5,2,2,1,10.1.255.254
1701387421,5,3,1,1,10.1.255.254
1701387481,5,3,1,1,
1701387541,5,4,0,1,
1701387601,5,3,1,1,10.1.255.254
1701387661,5,3,1,1,10.2.255.254
1701387721,5,3,1,1,10.2.255.254
1701387781,5,4,0,1,10.2.255.254
1701387841,5,4,0,1,10.2.255.254
1701387901,5,4,0,1,10.0.255.254
1701387961,5,4,0,1,10.0.255.254
1701388021,5,4,0,1,10.0.255.254
1701388081,5,3,1,1,10.1.255.254
1701388141,5,4,0,1,
1701388201,5,4,0,1,
1701388261,5,3,1,1,10.2.255.254
1701388321,5,3,1,1,10.0.255.254
1701388381,5,3,1,1,10.1.255.254
1701388441,5,2,2,1,10.0.255.254
1701388501,5,2,2,1,10.0.255.254
1701388562,5,2,2,1,10.0.255.254
1701388621,5,3,1,1,10.0.255.254
1701388681,5,3,1,1,10.0.255.254
1701388741,5,3,1,1,10.1.255.254
1701388801,5,4,0,1,10.1.255.254
1701388861,5,4,0,1,
1701388921,5,4,0,1,
1701388981,5,4,0,1,10.1.255.254
1701389041,5,4,0,1,10.1.255.254
1701389101,5,4,0,1,10.1.255.254
1701389161,5,4,0,1,10.1.255.254
1701389221,5,4,0,1,10.2.255.254
1701389281,5,4,0,1,10.0.255.254
1701389341,5,4,0,1,10.2.255.254
1701389401,5,4,0,1,10.2.255.254
1701389461,5,3,1,1,10.2.255.254
1701389521,5,3,1,1,
1701389581,5,4,0,1,10.0.255.254
1701389641,5,4,0,1,10.0.255.254
1701389701,5,4,0,1,10.0.255.254
1701389761,5,3,1,1,10.0.255.254
1701389822,5,2,2,1,10.0.255.254
1701389881,5,3,1,1,10.0.255.254
1701389941,5,4,0,1,10.0.255.254
1701390001,5,4,0,1,10.0.255.254
1701390061,5,4,0,1,10.0.255.254
1701390121,5,4,0,1,10.0.255.254
1701390181,5,4,0,1,10.1.255.254
1701390241,5,3,1,1,
1701390301,5,4,0,1,
1701390361,5,3,1,1,10.1.255.254
1701390421,5,3,1,1,10.2.255.254
1701390481,5,4,0,1,10.1.255.254
1701390541,5,3,1,1,10.0.255.254
1701390601,5,2,2,1,10.0.255.254
1701390661,5,2,2,1,10.2.255.254
1701390721,5,2,2,1,10.2.255.254
1701390781,5,3,1,1,10.1.255.254
1701390841,5,3,1,1,10.1.255.254
1701390901,5,3,1,1,
1701390961,5,3,1,1,10.0.255.254
1701391021,5,3,1,1,10.0.255.254
1701391081,5,3,1,1,10.0.255.254
1701391141,5,3,1,1,10.2.255.254
1701391201,5,4,0,1,10.0.255.254
1701391261,5,3,1,1,10.2.255.254
1701391321,5,2,2,1,10.1.255.254
1701391381,5,2,2,1,10.0.255.254
1701391441,5,3,1,1,10.1.255.254
1701391501,5,4,0,1,10.0.255.254
1701391561,5,4,0,1,10.0.255.254
1701391621,5,4,0,1,
1701391681,5,3,1,1,10.0.255.254
1701391741,5,2,2,1,10.0.255.254
1701391801,5,3,1,1,10.1.255.254
1701391861,5,3,1,1,10.1.255.254
1701391921,5,3,1,1,10.0.255.254
1701391981,5,3,1,1,10.0.255.254
1701392041,5,3,1,1,10.0.255.254
1701392101,5,2,2,1,10.0.255.254
1701392161,5,2,2,1,10.0.255.254
1701392221,5,3,1,1,10.0.255.254
1701392281,5,2,2,1,
1701392341,5,2,2,1,
1701392401,5,2,2,1,10.0.255.254
1701392461,5,2,2,1,10.0.255.254
1701392521,5,2,2,1,10.0.255.254
1701392581,5,2,2,1,10.0.255.254
1701392641,5,2,2,1,10.0.255.254
1701392701,5,1,3,1,10.1.255.254
1701392761,5,2,2,1,10.1.255.254
1701392821,5,2,2,1,10.1.255.254
1701392881,5,3,1,1,10.0.255.254
1701392941,5,4,0,1,10.0.255.254
1701393001,5,3,1,1,
1701393061,5,2,2,1,
1701393121,5,2,2,1,10.0.255.254
1701393181,5,2,2,1,10.0.255.254
1701393241,5,1,3,1,10.0.255.254
1701393301,5,1,3,1,10.0.255.254
1701393361,5,1,3,1,10.0.255.254
1701393421,5,2,2,1,10.1.255.254
1701393481,5,1,3,1,10.2.255.254
1701393541,6,2,3,1,10.1.255.254
1701393601,6,2,3,1,10.1.255.254
1701393661,6,2,3,1,
1701393721,6,2,3,1,10.0.255.254
1701393781,6,3,2,1,10.1.255.254
1701393841,6,3,2,1,10.1.255.254
1701393901,6,3,2,1,10.1.255.254
1701393961,6,3,2,1,10.1.255.254
1701394021,6,3,2,1,10.2.255.254
1701394081,6,4,1,1,10.2.255.254
1701394141,6,4,1,1,10.2.255.254
1701394201,6,4,1,1,10.2.255.254
1701394261,6,4,1,1,10.2.255.254
1701394321,6,3,2,1,10.1.255.254
1701394381,6,3,2,1,
1701394441,6,3,2,1,10.2.255.254
1701394501,6,3,2,1,10.2.255.254
1701394561,6,2,3,1,10.1.255.254
1701394621,5,2,2,1,10.1.255.254
1701394681,5,2,2,1,10.0.255.254
1701394741,5,2,2,1,10.1.255.254
1701394801,5,1,3,1,10.1.255.254
1701394861,5,1,3,1,10.2.255.254
1701394921,5,1,3,1,10.2.255.254
1701394981,5,2,2,1,10.1.255.254
1701395041,5,3,1,1,
1701395102,5,3,1,1,10.0.255.254
1701395161,5,3,1,1,10.0.255.254
1701395221,5,3,1,1,10.2.255.254
1701395281,5,3,1,1,10.1.255.254
1701395341,5,3,1,1,10.2.255.254
1701395401,5,3,1,1,10.0.255.254
1701395461,5,3,1,1,10.0.255.254
1701395521,5,4,0,1,10.0.255.254
1701395581,5,4,0,1,10.0.255.254
1701395641,5,4,0,1,10.0.255.254
1701395701,5,4,0,1,10.0.255.254
1701395761,5,4,0,1,
1701395821,5,4,0,1,
1701395881,5,3,1,1,
1701395941,5,3,1,1,
1701396001,5,3,1,1,10.0.255.254
1701396061,5,3,1,1,10.0.255.254
1701396121,5,2,2,1,10.1.255.254
1701396181,5,2,2,1,10.0.255.254
1701396241,5,2,2,1,10.0.255.254
1701396301,5,2,2,1,10.1.255.254
1701396361,5,2,2,1,10.1.255.254
1701396421,5,2,2,1,
1701396481,5,2,2,1,10.2.255.254
1701396541,5,2,2,1,10.1.255.254
1701396601,5,2,2,1,10.0.255.254
1701396661,5,1,3,1,10.2.255.254
1701396721,5,1,3,1,10.0.255.254
1701396781,5,1,3,1,10.0.255.254
1701396841,5,1,3,1,10.1.255.254
1701396901,5,1,3,1,10.1.255.254
1701396961,5,1,3,1,10.1.255.254
1701397021,5,2,2,1,10.1.255.254
1701397081,5,2,2,1,10.1.255.254
1701397141,5,2,2,1,
1701397201,5,2,2,1,10.2.255.254
1701397261,5,2,2,1,10.1.255.254
1701397321,5,3,1,1,10.1.255.254
1701397381,5,3,1,1,10.2.255.254
1701397441,5,3,1,1,10.0.255.254
1701397501,5,3,1,1,10.2.255.254
1701397561,5,3,1,1,10.2.255.254
1701397621,5,2,2,1,10.2.255.254
1701397681,5,2,2,1,10.0.255.254
1701397741,5,2,2,1,10.0.255.254
1701397801,5,3,1,1,
1701397861,5,2,2,1,10.0.255.254
1701397921,5,1,3,1,10.0.255.254
1701397981,5,1,3,1,10.2.255.254
1701398041,5,1,3,1,10.2.255.254
1701398101,5,1,3,1,10.0.255.254
1701398161,5,1,3,1,10.0.255.254
1701398221,5,1,3,1,10.0.255.254
1701398281,5,1,3,1,10.1.255.254
1701398341,5,2,2,1,10.2.255.254
1701398401,5,2,2,1,10.2.255.254
1701398461,5,2,2,1,10.2.255.254
1701398521,5,2,2,1,
1701398581,5,2,2,1,10.0.255.254
1701398641,5,2,2,1,10.0.255.254
1701398701,5,2,2,1,10.0.255.254
1701398761,5,3,1,1,10.0.255.254
1701398822,5,3,1,1,10.0.255.254
1701398881,5,2,2,1,10.0.255.254
1701398941,5,2,2,1,10.0.255.254
1701399001,5,2,2,1,10.2.255.254
1701399061,5,3,1,1,10.1.255.254
1701399121,5,3,1,1,10.1.255.254
1701399181,5,3,1,1,
1701399241,5,3,1,1,10.0.255.254
1701399301,5,3,1,1,10.1.255.254
1701399361,5,3,1,1,10.0.255.254
1701399421,5,3,1,1,10.2.255.254
1701399481,5,2,2,1,10.1.255.254
1701399541,5,2,2,1,10.1.255.254
1701399601,5,2,2,1,10.1.255.254
1701399661,5,2,2,1,10.2.255.254
1701399721,5,1,3,1,10.2.255.254
1701399781,5,1,3,1,10.2.255.254
1701399841,5,1,3,1,10.2.255.254
1701399901,5,1,3,1,
1701399961,5,1,3,1,
1701400021,5,1,3,1,
1701400081,5,1,3,1,10.2.255.254
1701400141,5,1,3,1,10.0.255.254
1701400201,5,2,2,1,10.0.255.254
1701400261,5,2,2,1,10.0.255.254
1701400321,5,1,3,1,10.0.255.254
1701400381,5,1,3,1,10.1.255.254
1701400441,5,1,3,1,10.1.255.254
1701400501,5,1,3,1,10.1.255.254
1701400561,5,2,2,1,
1701400621,5,2,2,1,10.1.255.254
1701400681,5,3,1,1,10.2.255.254
1701400741,5,3,1,1,10.1.255.254
1701400801,5,2,2,1,10.0.255.254
1701400861,5,3,1,1,10.1.255.254
1701400921,5,3,1,1,10.1.255.254
1701400981,5,2,2,1,10.0.255.254
1701401041,5,3,1,1,10.2.255.254
1701401101,5,3,1,1,10.2.255.254
1701401161,5,3,1,1,10.2.255.254
1701401221,5,3,1,1,10.2.255.254
1701401281,5,3,1,1,
1701401341,5,3,1,1,10.2.255.254
1701401401,5,3,1,1,10.2.255.254
1701401461,5,3,1,1,10.2.255.254
1701401521,5,3,1,1,10.2.255.254
1701401581,5,4,0,1,10.0.255.254
1701401641,5,4,0,1,10.0.255.254
1701401701,5,4,0,1,10.0.255.254
1701401761,5,4,0,1,10.2.255.254
1701401821,5,3,1,1,10.1.255.254
1701401881,5,2,2,1,10.0.255.254
1701401941,5,2,2,1,
1701402001,5,3,1,1,10.2.255.254
1701402061,5,3,1,1,10.0.255.254
1701402121,5,2,2,1,10.2.255.254
1701402181,5,3,1,1,10.0.255.254
1701402241,5,3,1,1,10.0.255.254
1701402301,5,3,1,1,10.0.255.254
1701402361,5,3,1,1,10.0.255.254
1701402421,5,3,1,1,10.2.255.254
1701402481,5,3,1,1,10.0.255.254
1701402541,5,4,0,1,10.0.255.254
1701402601,5,3,1,1,10.2.255.254
1701402661,5,2,2,1,
1701402721,5,2,2,1,10.2.255.254
1701402781,5,3,1,1,10.2.255.254
1701402841,5,3,1,1,10.1.255.254
1701402901,5,3,1,1,10.1.255.254
1701402961,5,3,1,1,10.0.255.254
1701403021,5,2,2,1,10.0.255.254
1701403081,5,3,1,1,10.0.255.254
1701403141,5,3,1,1,10.0.255.254
1701403201,5,4,0,1,10.0.255.254
1701403261,5,4,0,1,10.0.255.254
1701403321,5,4,0,1,
1701403381,5,3,1,1,10.0.255.254
1701403441,5,3,1,1,10.0.255.254
1701403501,5,3,1,1,10.0.255.254
1701403561,5,3,1,1,10.1.255.254
1701403621,5,2,2,1,10.2.255.254
1701403681,5,1,3,1,10.1.255.254
1701403741,5,1,3,1,10.1.255.254
1701403801,5,1,3,1,10.1.255.254
1701403861,5,2,2,1,10.0.255.254
1701403921,5,2,2,1,10.0.255.254
1701403981,5,2,2,1,10.0.255.254
1701404041,5,3,1,1,
1701404101,5,3,1,1,10.1.255.254
1701404161,5,3,1,1,10.0.255.254
1701404221,5,3,1,1,10.0.255.254
1701404281,5,3,1,1,10.0.255.254
1701404341,5,2,2,1,10.2.255.254
1701404401,5,2,2,1,10.0.255.254
1701404461,5,2,2,1,10.1.255.254
1701404521,5,2,2,1,10.0.255.254
1701404581,5,2,2,1,10.0.255.254
1701404641,5,2,2,1,10.0.255.254
1701404701,5,3,1,1,
1701404761,5,2,2,1,10.0.255.254
1701404821,5,2,2,1,10.0.255.254
1701404881,5,3,1,1,10.2.255.254
1701404941,5,2,2,1,10.2.255.254
1701405001,5,3,1,1,10.2.255.254
1701405061,5,2,2,1,10.1.255.254
1701405121,5,3,1,1,10.0.255.254
1701405181,5,3,1,1,10.1.255.254
1701405241,5,2,2,1,10.0.255.254
